transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,revenue,year,month,quarter
2134,822,C***,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-01-11,1,UPI,0.3,Ch***@yahoo.com,******6621,successful,5600.0,2025,January,1
2134,822,C***,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-01-11,1,UPI,0.3,Ch***@yahoo.com,******6621,failed,5600.0,2025,January,1
2135,530,M***,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-07-02,3,NetBanking,0.2,Ma***@outlook.com,******5263,successful,36000.0,2025,July,3
2136,146,J***,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-06-19,2,Card,0.2,Jo***@outlook.com,******9963,successful,24000.0,2025,June,2
2137,965,D***,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-12-26,1,Cash,0.25,Do***@yahoo.com,******4135,successful,33750.0,2025,December,4
2138,406,G***,105,45000.0,Tv,Electronics,offline,Delhi,2025-09-30,4,Card,0.15,Gr***@gmail.com,******4867,successful,153000.0,2025,September,3
2139,68,S***,102,70000.0,Phone,Electronics,offline,Chennai,2025-09-30,1,NetBanking,0.15,St***@gmail.com,******0889,successful,59500.0,2025,September,3
2140,636,C***,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-03-19,5,Card,0.2,Ch***@gmail.com,******2866,successful,5200.0,2026,March,1
2141,774,A***,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-08-12,2,NetBanking,0.1,An***@gmail.com,******7042,successful,90000.0,2025,August,3
2142,852,M***,105,45000.0,Tv,Electronics,online,Mumbai,2025-09-20,1,Card,0.2,Mo***@gmail.com,******4387,successful,36000.0,2025,September,3
2143,239,T***,106,80000.0,Sofa,Furniture,online,Delhi,2025-12-18,4,UPI,0.15,Ty***@gmail.com,******3007,successful,272000.0,2025,December,4
2144,236,F***,104,8000.0,Shoes,Clothing,online,Bangalore,2026-07-02,3,NetBanking,0.15,Fr***@gmail.com,******3732,successful,20400.0,2026,July,3
2145,6,E***,102,70000.0,Phone,Electronics,online,Hyderabad,2025-10-22,5,NetBanking,0.3,Er***@outlook.com,******6182,successful,244999.99999999997,2025,October,4
2146,735,E***,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-04-27,3,Card,0.1,El***@yahoo.com,******1868,successful,175500.0,2025,April,2
2147,283,A***,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-09-16,5,UPI,0.3,An***@gmail.com,******4842,successful,227500.0,2025,September,3
2148,963,L***,103,1300.0,Shirt,Clothing,online,Chennai,2026-02-07,3,Cash,0.3,La***@outlook.com,******4205,successful,2730.0,2026,February,1
2149,1,K***,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-10-16,4,NetBanking,0.2,Ka***@yahoo.com,******6363,successful,4160.0,2025,October,4
2150,976,P***,101,250000.0,Laptop,Electronics,offline,Chennai,2025-10-15,5,Card,0.15,Pa***@gmail.com,******1725,successful,1062500.0,2025,October,4
2151,79,T***,104,8000.0,Shoes,Clothing,online,Bangalore,2025-05-21,4,Card,0.1,To***@yahoo.com,******5623,successful,28800.0,2025,May,2
2152,600,J***,106,80000.0,Sofa,Furniture,online,Chennai,2025-12-30,2,UPI,0.35,Ja***@gmail.com,******4220,successful,104000.0,2025,December,4
2153,150,D***,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-05-17,4,Card,0.3,Do***@gmail.com,******9420,successful,42000.0,2025,May,2
2154,216,P***,104,8000.0,Shoes,Clothing,offline,Chennai,2025-05-29,4,NetBanking,0.35,Pa***@gmail.com,******5111,successful,20800.0,2025,May,2
2155,504,V***,103,1300.0,Shirt,Clothing,online,Mumbai,2025-12-19,5,UPI,0.05,Vi***@gmail.com,******0307,successful,6175.0,2025,December,4
2156,391,C***,101,250000.0,Laptop,Electronics,online,Mumbai,2026-03-31,3,NetBanking,0.25,Ca***@gmail.com,******7305,successful,562500.0,2026,March,1
2157,902,L***,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-07-07,5,NetBanking,0.35,Lo***@outlook.com,******2031,successful,26000.0,2025,July,3
2158,432,C***,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-06-26,5,Card,0.1,Ch***@yahoo.com,******1774,successful,67500.0,2025,June,2
2159,948,D***,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-11-25,4,UPI,0.35,De***@yahoo.com,******2428,successful,39000.0,2025,November,4
2160,440,T***,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-08-20,1,UPI,0.4,Tr***@gmail.com,******3396,successful,48000.0,2025,August,3
2161,283,A***,103,1300.0,Shirt,Clothing,online,Chennai,2025-12-15,2,Cash,0.4,An***@gmail.com,******4842,successful,1560.0,2025,December,4
2162,868,T***,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-11-11,1,Cash,0.35,Ti***@gmail.com,******8386,successful,52000.0,2025,November,4
2163,61,J***,103,1300.0,Shirt,Clothing,online,Chennai,2026-02-02,1,NetBanking,0.3,Jo***@yahoo.com,******0922,successful,909.9999999999999,2026,February,1
2165,217,E***,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-09-09,4,NetBanking,0.1,Er***@gmail.com,******4796,successful,54000.0,2025,September,3
2166,191,M***,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-04-17,2,NetBanking,0.4,Me***@gmail.com,******9888,successful,78000.0,2025,April,2
2167,560,A***,103,1300.0,Shirt,Clothing,offline,Hyderabad,2026-04-02,3,UPI,0.15,An***@gmail.com,******7287,successful,3315.0,2026,April,2
2168,250,S***,101,250000.0,Laptop,Electronics,online,Mumbai,2025-07-05,3,Card,0.35,St***@gmail.com,******5024,successful,487500.0,2025,July,3
2169,699,K***,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-09-09,3,Card,0.05,Kr***@yahoo.com,******3116,successful,42750.0,2025,September,3
2170,172,D***,105,45000.0,Tv,Electronics,offline,Delhi,2025-07-18,3,Cash,0.3,Da***@gmail.com,******2879,successful,94500.0,2025,July,3
2171,442,G***,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-07-02,5,Card,0.35,Gr***@gmail.com,******2802,successful,211250.0,2026,July,3
2172,264,K***,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-09-10,1,NetBanking,0.35,Ke***@gmail.com,******6731,successful,5200.0,2025,September,3
2173,599,D***,102,70000.0,Phone,Electronics,online,Mumbai,2025-04-21,2,UPI,0.15,Da***@gmail.com,******4774,successful,119000.0,2025,April,2
2174,104,A***,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-09-12,3,NetBanking,0.4,Am***@yahoo.com,******9548,successful,81000.0,2025,September,3
2175,633,J***,102,70000.0,Phone,Electronics,offline,Delhi,2025-10-07,4,NetBanking,0.05,Ju***@gmail.com,******3701,successful,266000.0,2025,October,4
2176,66,J***,102,70000.0,Phone,Electronics,offline,Bangalore,2025-10-30,5,NetBanking,0.15,Jo***@gmail.com,******4680,successful,297500.0,2025,October,4
2177,962,S***,102,70000.0,Phone,Electronics,online,Mumbai,2025-07-23,3,UPI,0.25,Sh***@gmail.com,******2684,successful,157500.0,2025,July,3
2178,71,T***,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-12-11,4,NetBanking,0.05,Ti***@yahoo.com,******6205,successful,247000.0,2025,December,4
2179,312,J***,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-08-27,5,NetBanking,0.15,Ja***@yahoo.com,******0000,successful,276250.0,2025,August,3
2180,301,A***,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-12-06,2,Card,0.05,Al***@gmail.com,******9566,successful,123500.0,2025,December,4
2181,198,C***,101,250000.0,Laptop,Electronics,online,Chennai,2025-12-28,3,Card,0.05,Ca***@gmail.com,******2807,successful,712500.0,2025,December,4
2182,748,S***,101,250000.0,Laptop,Electronics,online,Chennai,2025-12-08,1,Cash,0.1,Sa***@yahoo.com,******4790,successful,225000.0,2025,December,4
2183,585,C***,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-11-13,1,Cash,0.2,Cl***@gmail.com,******1942,successful,40000.0,2025,November,4
2184,519,K***,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2026-03-07,5,Card,0.2,Ky***@yahoo.com,******6178,successful,260000.0,2026,March,1
2185,71,T***,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2026-02-19,2,Card,0.3,Ti***@yahoo.com,******6205,successful,21000.0,2026,February,1
2186,409,E***,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-11-09,3,Cash,0.2,El***@outlook.com,******5929,successful,108000.0,2025,November,4
2187,232,J***,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-02-03,4,UPI,0.25,Jo***@gmail.com,******5220,successful,45000.0,2026,February,1
2188,53,J***,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2026-04-14,5,Card,0.2,Jo***@outlook.com,******8917,successful,180000.0,2026,April,2
2189,534,D***,101,250000.0,Laptop,Electronics,online,Delhi,2025-11-06,3,Card,0.2,De***@yahoo.com,******1818,successful,600000.0,2025,November,4
2190,324,D***,102,70000.0,Phone,Electronics,offline,Chennai,2026-01-13,5,Card,0.05,Di***@gmail.com,******0716,successful,332500.0,2026,January,1
2191,917,A***,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-09-04,1,Card,0.2,Al***@gmail.com,******3519,successful,40000.0,2025,September,3
2192,221,D***,105,45000.0,Tv,Electronics,online,Hyderabad,2025-07-17,1,Card,0.25,Da***@gmail.com,******1312,successful,33750.0,2025,July,3
2193,567,B***,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-04-17,3,Card,0.15,Be***@gmail.com,******8438,successful,165750.0,2025,April,2
2194,22,J***,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-03-11,1,Cash,0.35,Ja***@gmail.com,******4842,successful,42250.0,2025,March,1
2195,852,M***,105,45000.0,Tv,Electronics,offline,Mumbai,2026-01-07,4,Cash,0.1,Mo***@gmail.com,******4387,successful,162000.0,2026,January,1
2196,222,E***,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-01-09,2,Card,0.35,Em***@gmail.com,******8256,successful,19500.0,2025,January,1
2197,176,R***,103,1300.0,Shirt,Clothing,online,Chennai,2025-05-22,4,Cash,0.15,Ro***@outlook.com,******0905,successful,4420.0,2025,May,2
2198,687,R***,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-01-16,4,NetBanking,0.2,Ro***@yahoo.com,******9773,successful,800000.0,2026,January,1
2199,16,C***,105,45000.0,Tv,Electronics,offline,Bangalore,2026-08-02,3,Card,0.15,Ce***@gmail.com,******5103,successful,114750.0,2026,August,3
2200,384,J***,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-08-09,5,UPI,0.05,Je***@outlook.com,******1749,successful,1187500.0,2025,August,3
2201,479,T***,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-06-10,4,Cash,0.2,Tr***@outlook.com,******5808,successful,208000.0,2025,June,2
2202,17,D***,102,70000.0,Phone,Electronics,online,Bangalore,2025-07-08,4,NetBanking,0.35,Du***@outlook.com,******1149,successful,182000.0,2025,July,3
2203,142,C***,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-05-04,2,Card,0.35,Ch***@gmail.com,******6322,successful,19500.0,2025,May,2
2204,865,J***,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-10-02,2,UPI,0.35,Je***@outlook.com,******0460,successful,10400.0,2026,October,4
2205,656,A***,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2026-06-03,1,NetBanking,0.25,Ad***@yahoo.com,******8407,successful,48750.0,2026,June,2
2206,199,M***,105,45000.0,Tv,Electronics,offline,Chennai,2025-07-17,1,NetBanking,0.15,Ma***@gmail.com,******0400,successful,38250.0,2025,July,3
2207,345,K***,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-05-01,2,Cash,0.05,Ka***@yahoo.com,******5171,successful,95000.0,2025,May,2
2208,845,S***,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-10-28,2,NetBanking,0.25,Sa***@outlook.com,******0226,successful,67500.0,2025,October,4
2209,277,R***,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-12-21,2,UPI,0.2,Ro***@gmail.com,******9651,successful,24000.0,2025,December,4
2210,52,D***,106,80000.0,Sofa,Furniture,online,Mumbai,2025-06-21,5,Card,0.4,Da***@gmail.com,******2999,successful,240000.0,2025,June,2
2211,548,J***,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-04-28,5,Card,0.4,Je***@outlook.com,******3975,successful,135000.0,2025,April,2
2212,247,D***,102,70000.0,Phone,Electronics,online,Bangalore,2025-04-17,4,UPI,0.2,Da***@yahoo.com,******9339,successful,224000.0,2025,April,2
2213,363,L***,103,1300.0,Shirt,Clothing,offline,Delhi,2025-05-16,1,Card,0.3,Le***@gmail.com,******0472,successful,909.9999999999999,2025,May,2
2214,947,G***,102,70000.0,Phone,Electronics,offline,Mumbai,2025-08-05,2,Card,0.1,Ga***@gmail.com,******7330,successful,126000.0,2025,August,3
2215,626,T***,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-08-26,1,Card,0.05,Ty***@gmail.com,******7616,successful,47500.0,2025,August,3
2216,608,A***,106,80000.0,Sofa,Furniture,offline,Delhi,2025-07-26,4,NetBanking,0.2,Am***@gmail.com,******8038,successful,256000.0,2025,July,3
2217,263,J***,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-02-28,2,Card,0.15,Jo***@outlook.com,******8142,successful,425000.0,2026,February,1
2218,657,C***,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-09-30,1,Card,0.25,Ca***@yahoo.com,******2685,successful,33750.0,2025,September,3
2219,917,A***,105,45000.0,Tv,Electronics,online,Hyderabad,2025-12-06,2,Card,0.15,Al***@gmail.com,******3519,successful,76500.0,2025,December,4
2220,761,L***,103,1300.0,Shirt,Clothing,offline,Chennai,2026-03-26,2,UPI,0.05,La***@gmail.com,******1557,successful,2470.0,2026,March,1
2221,618,A***,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-08-20,1,UPI,0.4,Al***@yahoo.com,******3305,successful,27000.0,2025,August,3
2222,987,D***,102,70000.0,Phone,Electronics,online,Delhi,2025-08-01,3,Cash,0.35,Da***@outlook.com,******1659,successful,136500.0,2025,August,3
2223,131,P***,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-29,2,Cash,0.2,Pa***@gmail.com,******8147,successful,2080.0,2025,July,3
2224,860,C***,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-07-13,5,Cash,0.35,Ch***@outlook.com,******0175,successful,26000.0,2025,July,3
2225,368,E***,103,1300.0,Shirt,Clothing,online,Mumbai,2025-08-26,3,Cash,0.15,Em***@yahoo.com,******9634,successful,3315.0,2025,August,3
2226,622,H***,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-11-07,2,UPI,0.2,Ha***@yahoo.com,******1523,successful,72000.0,2025,November,4
2227,37,J***,105,45000.0,Tv,Electronics,online,Mumbai,2025-07-12,2,Cash,0.35,Jo***@yahoo.com,******8785,successful,58500.0,2025,July,3
2228,931,M***,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-09-20,5,UPI,0.4,Me***@gmail.com,******7595,successful,45000.0,2025,September,3
2229,310,L***,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-04-16,2,NetBanking,0.1,Le***@yahoo.com,******3316,successful,117000.0,2025,April,2
2230,585,C***,103,1300.0,Shirt,Clothing,online,Delhi,2025-06-23,4,Card,0.4,Cl***@gmail.com,******1942,successful,3120.0,2025,June,2
2231,886,A***,102,70000.0,Phone,Electronics,offline,Bangalore,2025-11-05,3,UPI,0.4,As***@gmail.com,******3316,successful,126000.0,2025,November,4
2232,592,T***,102,70000.0,Phone,Electronics,online,Delhi,2025-10-07,2,Cash,0.2,Ti***@gmail.com,******8501,successful,112000.0,2025,October,4
2233,453,S***,103,1300.0,Shirt,Clothing,offline,Delhi,2025-10-16,4,Card,0.3,Sa***@gmail.com,******5841,successful,3639.9999999999995,2025,October,4
2233,453,S***,103,1300.0,Shirt,Clothing,offline,Delhi,2025-10-16,4,Card,0.3,Sa***@gmail.com,******5841,failed,3639.9999999999995,2025,October,4
2234,899,W***,107,50000.0,Dining Table,Furniture,online,Delhi,2025-11-25,1,Card,0.15,Wh***@yahoo.com,******3615,successful,42500.0,2025,November,4
2235,408,H***,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-07-28,3,Card,0.1,Ha***@yahoo.com,******3608,successful,135000.0,2025,July,3
2236,865,J***,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-08-18,5,UPI,0.05,Je***@outlook.com,******0460,successful,213750.0,2025,August,3
2237,100,T***,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-08-26,2,Cash,0.35,Th***@yahoo.com,******4824,successful,58500.0,2025,August,3
2238,767,J***,101,250000.0,Laptop,Electronics,online,Mumbai,2025-04-27,1,UPI,0.4,Jo***@outlook.com,******7080,successful,150000.0,2025,April,2
2239,647,M***,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-06-11,1,Card,0.1,Mi***@yahoo.com,******9105,successful,40500.0,2025,June,2
2239,647,M***,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-06-11,1,Card,0.1,Mi***@yahoo.com,******9105,failed,40500.0,2025,June,2
2240,11,J***,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-06-03,1,UPI,0.4,Ja***@gmail.com,******0360,successful,9000.0,2025,June,2
2241,883,C***,101,250000.0,Laptop,Electronics,online,Delhi,2026-01-11,5,UPI,0.2,Ch***@yahoo.com,******7922,successful,1000000.0,2026,January,1
2242,488,K***,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-07-13,3,NetBanking,0.05,Ka***@outlook.com,******7501,successful,185250.0,2025,July,3
2243,888,J***,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-10-04,2,Card,0.1,Ja***@outlook.com,******5623,successful,126000.0,2025,October,4
2244,348,J***,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-06-20,5,UPI,0.3,Ja***@gmail.com,******6437,successful,157500.0,2025,June,2
2245,119,D***,104,8000.0,Shoes,Clothing,offline,Delhi,2025-09-16,1,Cash,0.1,Da***@yahoo.com,******1072,successful,7200.0,2025,September,3
2246,932,J***,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-07-08,4,NetBanking,0.1,Je***@outlook.com,******1025,successful,162000.0,2025,July,3
2247,161,C***,102,70000.0,Phone,Electronics,offline,Mumbai,2025-06-03,3,NetBanking,0.1,Ch***@gmail.com,******5633,successful,189000.0,2025,June,2
2247,161,C***,102,70000.0,Phone,Electronics,offline,Mumbai,2025-06-03,3,NetBanking,0.1,Ch***@gmail.com,******5633,failed,189000.0,2025,June,2
2248,988,J***,101,250000.0,Laptop,Electronics,online,Delhi,2025-05-17,1,UPI,0.25,Jo***@gmail.com,******9139,successful,187500.0,2025,May,2
2249,634,M***,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-04-08,2,Cash,0.3,Me***@outlook.com,******9039,successful,91000.0,2026,April,2
2250,701,D***,103,1300.0,Shirt,Clothing,online,Mumbai,2025-07-05,5,Card,0.2,Dy***@gmail.com,******1562,successful,5200.0,2025,July,3
2251,314,P***,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-08-12,5,Card,0.15,Pa***@gmail.com,******4983,successful,276250.0,2025,August,3
2252,538,H***,105,45000.0,Tv,Electronics,online,Bangalore,2026-02-24,5,NetBanking,0.25,Ha***@outlook.com,******6076,successful,168750.0,2026,February,1
2253,467,T***,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-05-16,2,Cash,0.05,To***@outlook.com,******3392,successful,28500.0,2025,May,2
2254,873,T***,105,45000.0,Tv,Electronics,online,Hyderabad,2025-05-09,4,Card,0.1,Tr***@outlook.com,******8034,successful,162000.0,2025,May,2
2255,198,C***,104,8000.0,Shoes,Clothing,online,Chennai,2026-03-26,3,Cash,0.15,Ca***@gmail.com,******2807,successful,20400.0,2026,March,1
2256,485,J***,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-04-24,4,Cash,0.15,Ja***@yahoo.com,******7157,successful,221000.0,2025,April,2
2257,819,D***,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-05-29,3,NetBanking,0.15,Da***@outlook.com,******9771,successful,165750.0,2025,May,2
2258,730,A***,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-08-26,2,UPI,0.4,Ad***@gmail.com,******5345,successful,78000.0,2025,August,3
2259,641,A***,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-04-29,4,UPI,0.4,An***@outlook.com,******3170,successful,120000.0,2025,April,2
2260,444,D***,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-10-20,1,Card,0.25,Di***@gmail.com,******1887,successful,11250.0,2025,October,4
2261,77,R***,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-03-10,4,NetBanking,0.35,Ro***@yahoo.com,******6645,successful,20800.0,2026,March,1
2262,325,T***,105,45000.0,Tv,Electronics,online,Bangalore,2025-09-04,2,NetBanking,0.35,Th***@yahoo.com,******2924,successful,58500.0,2025,September,3
2263,130,B***,102,70000.0,Phone,Electronics,offline,Hyderabad,2026-01-20,2,Cash,0.2,Ba***@outlook.com,******1953,successful,112000.0,2026,January,1
2264,833,S***,101,250000.0,Laptop,Electronics,online,Chennai,2025-10-24,2,Card,0.2,Sh***@gmail.com,******9509,successful,400000.0,2025,October,4
2265,939,M***,105,45000.0,Tv,Electronics,online,Hyderabad,2025-10-12,2,Cash,0.3,Me***@outlook.com,******9384,successful,62999.99999999999,2025,October,4
2266,937,N***,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-09-08,4,UPI,0.15,Ni***@yahoo.com,******9075,successful,170000.0,2025,September,3
